,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Cluster
382,1.0,58.0,1.0,2.0,5.0,3.0,0.0,0.0,49.0,6.0,2.0,3.0,9788.0,1794.0,7994.0,0.778,1805.0,37.0,0.762,0.183,2.0
385,1.0,57.0,1.0,2.0,2.0,1.0,3.0,0.0,40.0,3.0,2.0,3.0,12208.0,1980.0,10228.0,0.616,1409.0,34.0,0.619,0.162,2.0
387,1.0,58.0,1.0,1.0,2.0,1.0,2.0,0.0,46.0,3.0,3.0,2.0,10021.0,1617.0,8404.0,0.578,1275.0,25.0,0.667,0.161,0.0
389,1.0,54.0,0.0,2.0,2.0,1.0,4.0,0.0,44.0,3.0,2.0,3.0,2027.0,1480.0,547.0,0.979,1702.0,37.0,0.947,0.73,0.0
390,1.0,53.0,1.0,2.0,2.0,1.0,2.0,0.0,47.0,6.0,2.0,2.0,6363.0,1162.0,5201.0,0.644,1256.0,26.0,1.0,0.183,0.0
391,1.0,39.0,0.0,3.0,0.0,2.0,4.0,0.0,25.0,6.0,1.0,2.0,3920.0,2008.0,1912.0,0.944,3178.0,53.0,0.656,0.512,2.0
393,1.0,54.0,0.0,4.0,6.0,0.0,4.0,0.0,49.0,6.0,1.0,1.0,9376.0,1288.0,8088.0,0.597,1562.0,33.0,0.5,0.137,2.0
394,1.0,59.0,0.0,1.0,4.0,1.0,1.0,0.0,46.0,5.0,3.0,3.0,1944.0,1346.0,598.0,1.052,1960.0,57.0,0.727,0.692,1.0
398,1.0,55.0,1.0,0.0,3.0,1.0,0.0,0.0,49.0,5.0,3.0,3.0,3805.0,2233.0,1572.0,1.095,1743.0,27.0,0.929,0.587,0.0
399,1.0,52.0,1.0,1.0,5.0,2.0,3.0,0.0,37.0,5.0,2.0,2.0,2733.0,1306.0,1427.0,0.791,1139.0,39.0,0.444,0.478,0.0
400,1.0,46.0,1.0,1.0,5.0,3.0,1.0,0.0,27.0,6.0,3.0,3.0,12781.0,1253.0,11528.0,0.638,1073.0,21.0,0.4,0.098,2.0
401,0.0,57.0,1.0,2.0,5.0,1.0,0.0,0.0,40.0,3.0,3.0,3.0,3106.0,1120.0,1986.0,1.045,683.0,17.0,0.7,0.361,2.0
409,1.0,55.0,0.0,2.0,2.0,2.0,4.0,0.0,47.0,5.0,3.0,2.0,6347.0,0.0,6347.0,0.466,1161.0,44.0,0.375,0.0,2.0
410,1.0,67.0,1.0,1.0,5.0,1.0,1.0,0.0,49.0,4.0,3.0,2.0,3106.0,1675.0,1431.0,0.781,1512.0,38.0,0.407,0.539,0.0
413,1.0,55.0,0.0,2.0,6.0,1.0,4.0,0.0,37.0,3.0,3.0,1.0,2453.0,968.0,1485.0,1.081,2218.0,50.0,0.613,0.395,2.0
414,1.0,47.0,1.0,3.0,3.0,1.0,1.0,3.0,36.0,3.0,2.0,2.0,16138.0,1249.0,14889.0,1.01,1198.0,33.0,0.833,0.077,2.0
416,0.0,42.0,0.0,2.0,2.0,1.0,4.0,0.0,23.0,3.0,3.0,3.0,1929.0,1673.0,256.0,0.835,857.0,36.0,1.118,0.867,2.0
417,1.0,57.0,1.0,2.0,6.0,2.0,3.0,0.0,36.0,3.0,3.0,2.0,3127.0,2517.0,610.0,0.589,1470.0,30.0,1.143,0.805,1.0
419,1.0,56.0,1.0,3.0,6.0,2.0,2.0,0.0,49.0,3.0,1.0,3.0,1438.3,0.0,1438.3,0.503,1093.0,22.0,0.833,0.0,2.0
420,0.0,49.0,0.0,3.0,2.0,1.0,4.0,0.0,38.0,6.0,3.0,2.0,2185.0,0.0,2185.0,0.727,715.0,20.0,0.818,0.0,0.0
425,1.0,40.0,1.0,3.0,3.0,1.0,1.0,0.0,33.0,4.0,3.0,3.0,6884.0,1001.0,5883.0,0.786,975.0,11.0,0.833,0.145,2.0
426,0.0,39.0,1.0,2.0,5.0,2.0,2.0,0.0,36.0,5.0,3.0,3.0,13961.0,1299.0,12662.0,0.842,783.0,20.0,0.667,0.093,0.0
428,1.0,54.0,1.0,3.0,3.0,1.0,0.0,0.0,43.0,4.0,1.0,1.0,13219.0,0.0,13219.0,0.576,1097.0,24.0,0.5,0.0,2.0
429,0.0,58.0,0.0,4.0,6.0,1.0,4.0,0.0,46.0,2.0,3.0,3.0,2536.0,0.0,2536.0,0.917,901.0,35.0,0.522,0.0,1.0
430,1.0,46.0,0.0,4.0,2.0,0.0,4.0,0.0,36.0,5.0,3.0,1.0,9478.0,820.0,8658.0,0.64,1327.0,41.0,0.864,0.087,2.0
434,1.0,55.0,1.0,0.0,3.0,0.0,2.0,0.0,46.0,6.0,1.0,2.0,9734.0,0.0,9734.0,0.785,1476.0,38.0,0.9,0.0,0.0
435,1.0,46.0,0.0,2.0,2.0,1.0,1.0,0.0,22.0,6.0,1.0,3.0,2305.0,1627.0,678.0,0.747,1230.0,36.0,0.565,0.706,0.0
436,1.0,47.0,0.0,4.0,5.0,1.0,1.0,0.0,36.0,3.0,1.0,3.0,14241.0,2081.0,12160.0,0.909,1581.0,44.0,0.833,0.146,2.0
437,1.0,36.0,0.0,2.0,6.0,1.0,1.0,0.0,25.0,3.0,1.0,2.0,4789.0,1257.0,3532.0,1.134,1534.0,29.0,0.933,0.262,0.0
441,1.0,58.0,0.0,3.0,2.0,1.0,4.0,0.0,53.0,5.0,3.0,2.0,5798.0,1794.0,4004.0,0.564,1724.0,45.0,0.452,0.309,2.0
446,0.0,52.0,0.0,1.0,2.0,2.0,4.0,0.0,40.0,1.0,2.0,2.0,2317.0,0.0,2317.0,1.005,884.0,19.0,0.727,0.0,2.0
447,0.0,53.0,0.0,2.0,5.0,2.0,4.0,0.0,45.0,1.0,1.0,1.0,1981.0,1518.0,463.0,1.019,973.0,25.0,0.923,0.766,2.0
448,1.0,56.0,0.0,1.0,2.0,2.0,1.0,0.0,47.0,3.0,2.0,1.0,6038.0,0.0,6038.0,0.741,1447.0,30.0,0.875,0.0,2.0
449,1.0,44.0,1.0,5.0,6.0,2.0,3.0,0.0,32.0,5.0,3.0,2.0,14910.0,877.0,14033.0,0.772,1150.0,26.0,0.625,0.059,2.0
451,0.0,54.0,1.0,2.0,2.0,1.0,2.0,0.0,42.0,3.0,3.0,2.0,4320.0,0.0,4320.0,0.967,706.0,21.0,0.5,0.0,0.0
452,1.0,39.0,0.0,1.0,6.0,2.0,1.0,0.0,36.0,6.0,1.0,3.0,11213.0,0.0,11213.0,0.563,1257.0,23.0,0.643,0.0,2.0
455,0.0,53.0,1.0,2.0,5.0,1.0,3.0,0.0,36.0,1.0,3.0,3.0,4503.0,0.0,4503.0,0.659,748.0,20.0,0.429,0.0,2.0
458,1.0,53.0,0.0,1.0,3.0,1.0,4.0,0.0,47.0,6.0,1.0,2.0,3445.0,1074.0,2371.0,0.67,1074.0,31.0,0.632,0.312,0.0
460,1.0,59.0,0.0,0.0,2.0,2.0,4.0,0.0,46.0,4.0,1.0,2.0,3044.0,1611.0,1433.0,0.74,1456.0,36.0,0.714,0.529,0.0
461,1.0,38.0,1.0,1.0,6.0,2.0,2.0,0.0,29.0,5.0,2.0,1.0,14596.0,2192.0,12404.0,0.898,1300.0,25.0,1.083,0.15,0.0
462,1.0,56.0,1.0,4.0,5.0,2.0,4.0,0.0,36.0,3.0,2.0,2.0,3864.0,1654.0,2210.0,0.491,1470.0,42.0,0.235,0.428,1.0
463,0.0,35.0,1.0,3.0,4.0,3.0,3.0,0.0,29.0,2.0,1.0,3.0,17030.0,1911.0,15119.0,0.528,715.0,25.0,0.562,0.112,1.0
467,0.0,43.0,0.0,2.0,5.0,2.0,4.0,0.0,24.0,2.0,3.0,2.0,2962.0,2517.0,445.0,1.046,929.0,31.0,0.409,0.85,0.0
469,1.0,61.0,1.0,1.0,5.0,2.0,2.0,0.0,46.0,5.0,3.0,2.0,2201.0,1138.0,1063.0,0.675,1199.0,32.0,0.6,0.517,0.0
472,1.0,41.0,1.0,2.0,5.0,0.0,0.0,0.0,29.0,3.0,2.0,2.0,15911.0,896.0,15015.0,0.954,1270.0,33.0,0.833,0.056,2.0
475,0.0,52.0,0.0,3.0,4.0,2.0,4.0,0.0,47.0,3.0,3.0,2.0,2972.0,0.0,2972.0,1.035,922.0,25.0,0.562,0.0,0.0
476,1.0,40.0,0.0,3.0,3.0,2.0,1.0,0.0,36.0,5.0,3.0,2.0,5124.0,2235.0,2889.0,0.542,1158.0,42.0,0.355,0.436,0.0
481,1.0,37.0,0.0,1.0,2.0,1.0,1.0,0.0,29.0,5.0,2.0,2.0,4394.0,885.0,3509.0,1.04,1377.0,32.0,0.684,0.201,2.0
483,1.0,46.0,0.0,4.0,4.0,1.0,4.0,0.0,37.0,5.0,3.0,2.0,3773.0,1972.0,1801.0,0.783,1528.0,25.0,1.083,0.523,2.0
485,1.0,48.0,0.0,3.0,3.0,0.0,1.0,0.0,40.0,4.0,1.0,2.0,1919.0,774.0,1145.0,0.965,1505.0,33.0,0.737,0.403,2.0
486,1.0,49.0,0.0,3.0,2.0,2.0,1.0,0.0,33.0,5.0,3.0,2.0,9995.0,1713.0,8282.0,0.96,1172.0,38.0,0.462,0.171,1.0
489,1.0,57.0,1.0,1.0,0.0,2.0,1.0,0.0,48.0,3.0,1.0,2.0,3539.0,0.0,3539.0,0.781,1336.0,23.0,0.211,0.0,0.0
493,1.0,54.0,0.0,0.0,0.0,1.0,4.0,0.0,40.0,3.0,1.0,2.0,1638.0,0.0,1638.0,0.75,1885.0,51.0,0.545,0.0,2.0
494,1.0,54.0,1.0,1.0,2.0,1.0,2.0,0.0,36.0,3.0,3.0,2.0,2947.0,2216.0,731.0,0.76,1744.0,53.0,0.606,0.752,2.0
497,1.0,59.0,1.0,1.0,0.0,2.0,1.0,0.0,48.0,6.0,3.0,3.0,7251.0,1603.0,5648.0,0.591,1300.0,36.0,0.8,0.221,2.0
499,1.0,56.0,0.0,1.0,0.0,1.0,4.0,0.0,36.0,6.0,2.0,3.0,2641.0,1257.0,1384.0,0.891,1439.0,39.0,1.053,0.476,2.0
502,1.0,48.0,0.0,3.0,0.0,0.0,1.0,0.0,41.0,4.0,1.0,3.0,9336.0,1672.0,7664.0,0.696,1391.0,39.0,0.625,0.179,2.0
504,1.0,41.0,1.0,3.0,5.0,1.0,2.0,0.0,36.0,5.0,3.0,2.0,17391.0,1044.0,16347.0,1.08,1248.0,27.0,0.688,0.06,2.0
506,1.0,34.0,1.0,4.0,4.0,2.0,3.0,0.0,26.0,3.0,3.0,2.0,5100.0,1786.0,3314.0,1.06,2375.0,63.0,0.575,0.35,0.0
507,1.0,56.0,1.0,3.0,4.0,1.0,2.0,0.0,39.0,3.0,1.0,2.0,3955.0,2517.0,1438.0,0.484,1238.0,25.0,1.083,0.636,2.0
509,0.0,45.0,0.0,3.0,5.0,2.0,5.0,0.0,36.0,3.0,3.0,3.0,4028.0,710.0,3318.0,0.731,791.0,22.0,0.833,0.176,2.0
510,1.0,38.0,0.0,2.0,5.0,2.0,4.0,0.0,32.0,5.0,3.0,3.0,2264.0,0.0,2264.0,0.479,1204.0,28.0,0.333,0.0,1.0
513,1.0,41.0,0.0,4.0,2.0,2.0,1.0,0.0,31.0,4.0,2.0,3.0,2375.0,1658.0,717.0,0.638,1071.0,28.0,1.0,0.698,2.0
515,1.0,47.0,0.0,4.0,0.0,2.0,4.0,0.0,37.0,6.0,2.0,2.0,4256.0,1084.0,3172.0,0.63,1100.0,29.0,0.381,0.255,2.0
522,0.0,58.0,1.0,1.0,0.0,1.0,3.0,0.0,47.0,3.0,3.0,3.0,12151.0,1799.0,10352.0,1.022,918.0,14.0,0.556,0.148,2.0
525,1.0,42.0,1.0,4.0,5.0,0.0,2.0,0.0,32.0,4.0,1.0,2.0,5504.0,0.0,5504.0,0.62,1364.0,32.0,0.684,0.0,1.0
526,1.0,37.0,1.0,4.0,2.0,1.0,3.0,0.0,28.0,4.0,1.0,2.0,10021.0,1203.0,8818.0,0.93,1463.0,40.0,1.0,0.12,2.0
529,1.0,41.0,0.0,1.0,3.0,2.0,1.0,0.0,31.0,6.0,3.0,2.0,4969.0,838.0,4131.0,0.591,1489.0,32.0,0.455,0.169,2.0
530,1.0,48.0,0.0,3.0,2.0,0.0,4.0,0.0,40.0,3.0,2.0,3.0,3117.0,1603.0,1514.0,1.167,1437.0,37.0,0.609,0.514,2.0
532,1.0,61.0,1.0,0.0,3.0,2.0,2.0,0.0,51.0,4.0,2.0,2.0,5504.0,1412.0,4092.0,0.722,1290.0,38.0,0.462,0.257,1.0
534,0.0,53.0,0.0,2.0,1.0,1.0,5.0,0.0,39.0,1.0,2.0,3.0,1438.3,0.0,1438.3,0.644,807.0,22.0,0.692,0.0,1.0
536,1.0,51.0,1.0,3.0,3.0,1.0,0.0,0.0,40.0,6.0,3.0,2.0,7319.0,1692.0,5627.0,0.701,1233.0,29.0,0.611,0.231,2.0
538,1.0,48.0,1.0,4.0,6.0,2.0,2.0,0.0,30.0,4.0,3.0,3.0,7712.0,1387.0,6325.0,0.861,1597.0,39.0,0.56,0.18,2.0
540,1.0,41.0,1.0,2.0,3.0,1.0,1.0,0.0,32.0,3.0,1.0,3.0,12804.0,2517.0,10287.0,0.892,1101.0,37.0,0.276,0.197,0.0
543,1.0,56.0,0.0,2.0,4.0,1.0,4.0,0.0,48.0,6.0,1.0,2.0,4930.0,2259.0,2671.0,1.134,2194.0,53.0,0.606,0.458,1.0
544,1.0,39.0,0.0,2.0,0.0,2.0,4.0,0.0,36.0,6.0,3.0,3.0,9476.0,0.0,9476.0,0.605,1128.0,27.0,0.929,0.0,2.0
545,1.0,47.0,1.0,1.0,2.0,1.0,3.0,0.0,37.0,6.0,3.0,3.0,11722.0,1667.0,10055.0,0.566,1497.0,35.0,0.25,0.142,0.0
546,1.0,44.0,1.0,2.0,2.0,2.0,0.0,0.0,33.0,4.0,1.0,3.0,13301.0,0.0,13301.0,1.058,1385.0,50.0,0.515,0.0,1.0
548,0.0,43.0,0.0,2.0,4.0,1.0,4.0,0.0,37.0,3.0,3.0,1.0,1438.3,0.0,1438.3,1.004,974.0,28.0,0.273,0.0,2.0
549,0.0,59.0,1.0,1.0,3.0,1.0,2.0,0.0,36.0,3.0,2.0,3.0,6705.0,0.0,6705.0,0.749,731.0,18.0,0.5,0.0,0.0
554,1.0,44.0,1.0,2.0,2.0,2.0,1.0,0.0,34.0,5.0,3.0,1.0,5331.0,1993.0,3338.0,0.777,1766.0,39.0,0.625,0.374,2.0
558,1.0,40.0,1.0,4.0,0.0,3.0,3.0,0.0,25.0,3.0,3.0,1.0,1962.0,0.0,1962.0,0.684,1179.0,27.0,0.688,0.0,2.0
561,1.0,60.0,1.0,0.0,5.0,2.0,4.0,0.0,53.0,5.0,3.0,2.0,2402.0,1728.0,674.0,0.652,1650.0,53.0,0.606,0.719,1.0
563,1.0,62.0,1.0,0.0,2.0,1.0,2.0,0.0,36.0,6.0,3.0,3.0,3674.0,895.0,2779.0,0.658,1703.0,48.0,0.371,0.244,2.0
565,1.0,59.0,1.0,0.0,2.0,2.0,1.0,0.0,48.0,4.0,2.0,2.0,1638.0,0.0,1638.0,0.533,1536.0,44.0,0.63,0.0,2.0
566,1.0,46.0,1.0,4.0,2.0,2.0,2.0,0.0,38.0,3.0,3.0,2.0,4335.0,2480.0,1855.0,0.543,1373.0,36.0,1.118,0.572,1.0
567,1.0,44.0,1.0,4.0,3.0,2.0,2.0,0.0,32.0,5.0,3.0,2.0,3233.0,1034.0,2199.0,0.759,1256.0,29.0,0.706,0.32,1.0
568,0.0,48.0,1.0,4.0,6.0,2.0,3.0,0.0,36.0,1.0,3.0,1.0,11862.0,2517.0,9345.0,0.766,643.0,16.0,0.231,0.212,2.0
572,1.0,40.0,1.0,3.0,3.0,3.0,2.0,0.0,36.0,4.0,2.0,1.0,3624.0,1975.0,1649.0,0.708,1469.0,23.0,1.091,0.545,0.0
573,1.0,54.0,1.0,1.0,6.0,1.0,3.0,0.0,36.0,4.0,1.0,2.0,6175.0,960.0,5215.0,0.709,1847.0,59.0,0.405,0.155,2.0
575,1.0,44.0,1.0,4.0,2.0,1.0,2.0,0.0,28.0,6.0,2.0,3.0,11338.0,0.0,11338.0,0.695,1227.0,24.0,0.5,0.0,0.0
576,1.0,47.0,0.0,2.0,1.0,1.0,4.0,0.0,35.0,3.0,2.0,2.0,5544.0,1184.0,4360.0,0.85,1336.0,38.0,0.652,0.214,0.0
578,1.0,50.0,0.0,2.0,3.0,1.0,4.0,0.0,43.0,6.0,2.0,3.0,2927.0,1412.0,1515.0,0.763,1474.0,26.0,0.857,0.482,1.0
579,1.0,53.0,0.0,3.0,0.0,1.0,1.0,0.0,33.0,4.0,3.0,3.0,5146.0,1618.0,3528.0,1.073,1955.0,44.0,0.76,0.314,0.0
580,0.0,56.0,1.0,1.0,0.0,1.0,2.0,0.0,44.0,5.0,3.0,3.0,1704.0,0.0,1704.0,0.701,660.0,17.0,0.308,0.0,2.0
583,0.0,61.0,1.0,1.0,6.0,1.0,1.0,0.0,49.0,1.0,2.0,2.0,5472.0,788.0,4684.0,0.526,705.0,14.0,0.273,0.144,2.0
584,1.0,57.0,1.0,2.0,3.0,1.0,2.0,0.0,38.0,3.0,1.0,2.0,2736.0,1822.0,914.0,0.593,1211.0,25.0,0.923,0.666,2.0
585,1.0,50.0,1.0,2.0,2.0,1.0,3.0,0.0,37.0,6.0,2.0,1.0,1438.3,862.0,576.3,0.65,1391.0,40.0,0.212,0.599,2.0
588,1.0,60.0,1.0,0.0,2.0,1.0,4.0,0.0,36.0,6.0,2.0,2.0,1976.0,1311.0,665.0,0.995,1498.0,43.0,0.536,0.663,1.0
589,1.0,49.0,1.0,4.0,5.0,1.0,3.0,0.0,40.0,3.0,1.0,1.0,8714.0,2252.0,6462.0,0.831,1536.0,38.0,0.652,0.258,2.0
590,1.0,46.0,0.0,4.0,1.0,0.0,4.0,0.0,41.0,4.0,1.0,1.0,8693.0,1378.0,7315.0,0.799,1594.0,45.0,0.452,0.159,2.0
591,1.0,42.0,1.0,1.0,5.0,1.0,3.0,0.0,36.0,6.0,1.0,2.0,9247.0,710.0,8537.0,0.735,1190.0,30.0,0.5,0.077,2.0
593,0.0,45.0,0.0,4.0,5.0,1.0,4.0,0.0,38.0,3.0,4.0,3.0,4908.0,0.0,4908.0,0.993,827.0,21.0,0.75,0.0,0.0
594,0.0,44.0,0.0,3.0,1.0,1.0,4.0,0.0,38.0,6.0,1.0,3.0,7222.0,0.0,7222.0,0.685,920.0,18.0,0.5,0.0,2.0
596,0.0,55.0,1.0,3.0,5.0,1.0,2.0,0.0,44.0,3.0,2.0,2.0,2323.0,0.0,2323.0,0.737,804.0,15.0,0.5,0.0,0.0
597,1.0,44.0,1.0,4.0,6.0,0.0,2.0,0.0,29.0,4.0,2.0,2.0,7788.0,0.0,7788.0,0.296,1196.0,30.0,0.429,0.0,2.0
598,0.0,55.0,0.0,1.0,6.0,1.0,4.0,0.0,36.0,4.0,1.0,3.0,1438.3,361.0,1077.3,0.963,850.0,22.0,0.692,0.251,0.0
600,1.0,45.0,1.0,2.0,1.0,1.0,3.0,0.0,40.0,6.0,3.0,1.0,11710.0,693.0,11017.0,0.914,1749.0,50.0,0.429,0.059,2.0
603,1.0,34.0,0.0,2.0,2.0,1.0,4.0,0.0,24.0,6.0,2.0,2.0,3663.0,1853.0,1810.0,0.963,1826.0,35.0,1.059,0.506,2.0
604,0.0,53.0,0.0,1.0,2.0,2.0,4.0,0.0,36.0,2.0,2.0,3.0,1438.3,0.0,1438.3,0.672,799.0,17.0,0.214,0.0,2.0
607,1.0,50.0,1.0,1.0,2.0,1.0,3.0,0.0,45.0,3.0,2.0,2.0,16813.0,1185.0,15628.0,0.552,1482.0,46.0,0.643,0.07,1.0
608,1.0,33.0,1.0,3.0,4.0,1.0,3.0,0.0,25.0,4.0,2.0,3.0,16434.0,2104.0,14330.0,0.955,1726.0,37.0,0.85,0.128,2.0
611,1.0,56.0,0.0,4.0,6.0,1.0,4.0,0.0,46.0,5.0,3.0,2.0,4271.0,1150.0,3121.0,1.064,2052.0,50.0,0.724,0.269,1.0
612,1.0,55.0,0.0,3.0,2.0,2.0,4.0,0.0,29.0,6.0,1.0,2.0,7361.0,1309.0,6052.0,0.504,1175.0,34.0,0.7,0.178,2.0
613,1.0,26.0,1.0,0.0,0.0,2.0,4.0,0.0,36.0,4.0,1.0,3.0,1438.3,479.0,959.3,0.553,1786.0,37.0,0.37,0.333,2.0
614,1.0,42.0,0.0,3.0,2.0,1.0,4.0,0.0,33.0,6.0,3.0,3.0,8628.0,1077.0,7551.0,0.872,1675.0,58.0,0.415,0.125,1.0
618,1.0,38.0,0.0,3.0,3.0,1.0,5.0,0.0,29.0,4.0,2.0,2.0,11327.0,1528.0,9799.0,1.142,2033.0,38.0,0.727,0.135,2.0
620,1.0,39.0,0.0,3.0,4.0,1.0,1.0,0.0,28.0,4.0,2.0,2.0,3249.0,2217.0,1032.0,1.06,1988.0,36.0,0.895,0.682,2.0
623,1.0,42.0,1.0,3.0,6.0,2.0,3.0,0.0,33.0,3.0,3.0,2.0,3714.0,2170.0,1544.0,0.524,1454.0,35.0,0.522,0.584,2.0
624,0.0,42.0,1.0,2.0,0.0,1.0,2.0,0.0,28.0,6.0,1.0,3.0,7340.0,0.0,7340.0,0.65,838.0,24.0,0.412,0.0,2.0
627,1.0,44.0,0.0,3.0,0.0,3.0,4.0,0.0,25.0,6.0,3.0,2.0,3083.0,1040.0,2043.0,0.729,4311.0,78.0,0.56,0.337,2.0
628,1.0,37.0,0.0,3.0,2.0,1.0,5.0,0.0,24.0,3.0,2.0,2.0,10584.0,1550.0,9034.0,0.692,1567.0,33.0,0.32,0.146,0.0
629,1.0,50.0,0.0,3.0,6.0,1.0,4.0,0.0,42.0,4.0,1.0,2.0,2240.0,0.0,2240.0,0.668,1905.0,39.0,0.345,0.0,2.0
630,1.0,51.0,1.0,2.0,2.0,1.0,1.0,0.0,40.0,5.0,1.0,2.0,12240.0,1566.0,10674.0,0.539,1422.0,26.0,0.529,0.128,2.0
632,1.0,36.0,0.0,2.0,2.0,1.0,4.0,0.0,24.0,3.0,1.0,3.0,3124.0,1593.0,1531.0,0.869,1652.0,41.0,0.367,0.51,2.0
636,1.0,46.0,1.0,3.0,2.0,1.0,1.0,0.0,32.0,6.0,2.0,3.0,11477.0,0.0,11477.0,0.767,1260.0,27.0,0.688,0.0,0.0
637,1.0,43.0,0.0,2.0,2.0,1.0,4.0,0.0,33.0,5.0,2.0,2.0,3933.0,852.0,3081.0,0.433,1489.0,45.0,0.324,0.217,1.0
641,1.0,50.0,1.0,2.0,3.0,3.0,2.0,0.0,41.0,6.0,2.0,2.0,3244.0,1762.0,1482.0,0.661,1274.0,32.0,1.0,0.543,0.0
642,1.0,43.0,0.0,3.0,2.0,1.0,1.0,0.0,36.0,6.0,1.0,3.0,2936.0,2379.0,557.0,0.694,1572.0,57.0,0.676,0.81,2.0
643,1.0,54.0,1.0,3.0,3.0,1.0,3.0,0.0,36.0,6.0,1.0,2.0,1438.3,1133.0,305.3,0.759,1935.0,41.0,0.708,0.788,1.0
644,1.0,33.0,1.0,2.0,6.0,1.0,2.0,0.0,25.0,6.0,3.0,3.0,6242.0,491.0,5751.0,1.054,2187.0,59.0,0.405,0.079,2.0
645,1.0,58.0,0.0,2.0,5.0,1.0,1.0,0.0,49.0,3.0,1.0,3.0,6175.0,1166.0,5009.0,0.803,1417.0,25.0,0.25,0.189,2.0
646,1.0,41.0,1.0,3.0,2.0,2.0,3.0,0.0,26.0,4.0,3.0,2.0,11806.0,1811.0,9995.0,0.754,1465.0,31.0,0.476,0.153,0.0
647,1.0,48.0,1.0,3.0,4.0,2.0,2.0,0.0,39.0,5.0,2.0,2.0,4734.0,954.0,3780.0,0.6,1570.0,45.0,0.452,0.202,0.0
649,0.0,54.0,0.0,2.0,2.0,1.0,4.0,0.0,45.0,3.0,1.0,3.0,1438.3,306.0,1132.3,1.035,694.0,15.0,0.364,0.213,2.0
654,1.0,45.0,0.0,0.0,0.0,0.0,4.0,0.0,35.0,6.0,1.0,3.0,5923.0,1686.0,4237.0,0.702,1236.0,35.0,0.591,0.285,2.0
657,0.0,48.0,0.0,2.0,6.0,1.0,4.0,0.0,36.0,5.0,1.0,3.0,7151.0,800.0,6351.0,0.986,854.0,22.0,0.375,0.112,2.0
660,1.0,48.0,1.0,1.0,5.0,3.0,2.0,0.0,35.0,3.0,2.0,2.0,17131.0,1213.0,15918.0,0.604,1371.0,37.0,0.423,0.071,2.0
661,1.0,51.0,0.0,1.0,2.0,1.0,4.0,0.0,42.0,6.0,2.0,2.0,5822.0,2387.0,3435.0,0.76,1804.0,49.0,0.75,0.41,0.0
662,1.0,39.0,1.0,3.0,1.0,1.0,2.0,0.0,29.0,3.0,1.0,3.0,3537.0,2517.0,1020.0,1.021,1605.0,43.0,0.344,0.712,1.0
664,1.0,53.0,1.0,3.0,2.0,2.0,2.0,0.0,47.0,6.0,4.0,3.0,16320.0,0.0,16320.0,0.757,1279.0,41.0,0.708,0.0,2.0
665,1.0,38.0,1.0,2.0,3.0,1.0,3.0,0.0,36.0,5.0,3.0,3.0,2407.0,843.0,1564.0,1.008,1470.0,28.0,0.4,0.35,2.0
666,1.0,49.0,0.0,2.0,3.0,2.0,4.0,0.0,43.0,4.0,1.0,2.0,3538.0,0.0,3538.0,0.481,1265.0,38.0,0.462,0.0,1.0
667,1.0,37.0,0.0,0.0,6.0,1.0,4.0,0.0,31.0,5.0,2.0,2.0,2684.0,1381.0,1303.0,0.794,2002.0,60.0,0.429,0.515,2.0
669,1.0,46.0,1.0,2.0,4.0,2.0,1.0,3.0,40.0,4.0,2.0,2.0,15459.0,0.0,15459.0,0.789,1419.0,30.0,0.667,0.0,2.0
670,1.0,44.0,0.0,3.0,5.0,2.0,4.0,0.0,36.0,5.0,3.0,3.0,4307.0,0.0,4307.0,0.745,1628.0,37.0,0.542,0.0,2.0
672,1.0,58.0,0.0,2.0,5.0,1.0,1.0,0.0,47.0,3.0,2.0,2.0,2848.0,1468.0,1380.0,0.517,1135.0,27.0,0.421,0.515,1.0
674,1.0,44.0,1.0,3.0,0.0,3.0,3.0,0.0,35.0,6.0,1.0,2.0,6361.0,1292.0,5069.0,1.027,1571.0,38.0,0.52,0.203,1.0
675,1.0,57.0,1.0,4.0,3.0,1.0,3.0,0.0,38.0,4.0,1.0,3.0,15428.0,1553.0,13875.0,0.747,1916.0,40.0,0.538,0.101,2.0
676,1.0,57.0,1.0,1.0,3.0,1.0,1.0,0.0,48.0,5.0,1.0,3.0,2544.0,1927.0,617.0,0.939,1346.0,30.0,0.364,0.757,2.0
678,1.0,51.0,1.0,1.0,2.0,2.0,2.0,0.0,39.0,3.0,3.0,2.0,8796.0,2517.0,6279.0,0.492,1195.0,18.0,0.8,0.286,2.0
679,1.0,53.0,0.0,3.0,5.0,1.0,4.0,0.0,48.0,6.0,1.0,3.0,3428.0,1566.0,1862.0,0.557,1155.0,34.0,0.545,0.457,2.0
680,1.0,45.0,0.0,1.0,1.0,2.0,4.0,0.0,36.0,6.0,2.0,2.0,1438.3,0.0,1438.3,0.597,1431.0,34.0,0.545,0.0,2.0
682,1.0,51.0,0.0,4.0,2.0,2.0,4.0,0.0,42.0,3.0,1.0,3.0,2680.0,1753.0,927.0,0.32,1154.0,33.0,0.571,0.654,2.0
